onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	congruent_correct	correct	congruent	1	1	603	cond001
0.0	0.0	congruent_incorrect	incorrect	congruent	1	1	603	cond002
2.5	1.0	congruent_correct	correct	congruent	1	1	323	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	527	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	374	cond003
15.0	1.0	incongruent_correct	correct	incongruent	1	2	381	cond003
17.5	1.0	incongruent_correct	correct	incongruent	1	2	316	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	481	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	336	cond001
30.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	335	cond004
32.5	1.0	congruent_correct	correct	congruent	1	1	381	cond001
35.0	1.0	incongruent_correct	correct	incongruent	1	2	460	cond003
37.5	1.0	congruent_correct	correct	congruent	1	1	347	cond001
40.0	1.0	congruent_correct	correct	congruent	1	1	362	cond001
42.5	1.0	incongruent_correct	correct	incongruent	1	2	400	cond003
45.0	1.0	incongruent_correct	correct	incongruent	1	2	359	cond003
47.5	1.0	incongruent_correct	correct	incongruent	1	2	383	cond003
50.0	1.0	incongruent_correct	correct	incongruent	1	2	381	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	500	cond003
60.0	1.0	congruent_correct	correct	congruent	1	1	608	cond001
62.5	1.0	congruent_correct	correct	congruent	1	1	344	cond001
65.0	1.0	congruent_correct	correct	congruent	1	1	526	cond001
67.5	1.0	congruent_correct	correct	congruent	1	1	429	cond001
75.0	1.0	congruent_correct	correct	congruent	1	1	458	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	393	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	328	cond001
82.5	1.0	incongruent_correct	correct	incongruent	1	2	399	cond003
85.0	1.0	incongruent_correct	correct	incongruent	1	2	406	cond003
87.5	1.0	congruent_correct	correct	congruent	1	1	372	cond001
90.0	1.0	incongruent_correct	correct	incongruent	1	2	411	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	387	cond001
95.0	1.0	congruent_correct	correct	congruent	1	1	393	cond001
97.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	352	cond004
100.0	1.0	congruent_correct	correct	congruent	1	1	414	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	470	cond003
105.0	1.0	incongruent_correct	correct	incongruent	1	2	436	cond003
107.5	1.0	incongruent_correct	correct	incongruent	1	2	339	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	353	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	329	cond001
120.0	1.0	congruent_correct	correct	congruent	1	1	510	cond001
122.5	1.0	congruent_correct	correct	congruent	1	1	324	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	412	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	362	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	353	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	551	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	335	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	414	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	364	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	403	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	567	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	455	cond001
155.0	1.0	incongruent_correct	correct	incongruent	1	2	381	cond003
157.5	1.0	incongruent_correct	correct	incongruent	1	2	341	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	396	cond003
162.5	1.0	incongruent_correct	correct	incongruent	1	2	426	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	409	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	391	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	407	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	485	cond003
175.0	1.0	congruent_correct	correct	congruent	1	1	372	cond001
177.5	1.0	congruent_correct	correct	congruent	1	1	386	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	536	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	327	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	413	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	381	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	339	cond003
197.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	330	cond004
200.0	1.0	incongruent_correct	correct	incongruent	1	2	408	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	520	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	541	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	387	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	371	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	457	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	766	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	357	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	364	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	347	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	473	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	369	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	343	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	414	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	420	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	500	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	434	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	457	cond001
260.0	1.0	incongruent_correct	correct	incongruent	1	2	534	cond003
262.5	1.0	congruent_correct	correct	congruent	1	1	421	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	570	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	361	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	408	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	806	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	539	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	403	cond003
