onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
240.0	1.0	incongruent_correct	correct	incongruent	1	2	398	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	365	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	363	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	403	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	393	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	376	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	470	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	414	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	520	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	375	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	390	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	477	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	468	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	386	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	519	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	431	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	397	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	356	cond001
