onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	0.0	congruent_incorrect	incorrect	incongruent	1	2	755	cond002
0.0	1.0	incongruent_correct	correct	incongruent	1	2	755	cond003
2.5	1.0	incongruent_correct	correct	incongruent	1	2	465	cond003
5.0	1.0	congruent_correct	correct	congruent	1	1	423	cond001
7.5	1.0	congruent_correct	correct	congruent	1	1	347	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	567	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	484	cond003
20.0	1.0	incongruent_correct	correct	incongruent	1	2	635	cond003
22.5	1.0	incongruent_correct	correct	incongruent	1	2	470	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	547	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	417	cond001
30.0	1.0	congruent_correct	correct	congruent	1	1	421	cond001
32.5	1.0	congruent_correct	correct	congruent	1	1	425	cond001
45.0	1.0	congruent_correct	correct	congruent	1	1	513	cond001
47.5	1.0	congruent_correct	correct	congruent	1	1	454	cond001
50.0	1.0	incongruent_correct	correct	incongruent	1	2	531	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	528	cond003
55.0	1.0	congruent_correct	correct	congruent	1	1	435	cond001
57.5	1.0	incongruent_correct	correct	incongruent	1	2	544	cond003
65.0	1.0	congruent_correct	correct	congruent	1	1	613	cond001
67.5	1.0	incongruent_correct	correct	incongruent	1	2	443	cond003
70.0	1.0	incongruent_correct	correct	incongruent	1	2	471	cond003
72.5	1.0	incongruent_correct	correct	incongruent	1	2	460	cond003
75.0	1.0	congruent_correct	correct	congruent	1	1	416	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	389	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	426	cond001
82.5	1.0	congruent_correct	correct	congruent	1	1	366	cond001
85.0	1.0	congruent_correct	correct	congruent	1	1	379	cond001
87.5	1.0	incongruent_correct	correct	incongruent	1	2	464	cond003
90.0	1.0	incongruent_correct	correct	incongruent	1	2	493	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	378	cond001
95.0	1.0	incongruent_correct	correct	incongruent	1	2	542	cond003
97.5	1.0	incongruent_correct	correct	incongruent	1	2	435	cond003
100.0	1.0	incongruent_correct	correct	incongruent	1	2	456	cond003
102.5	1.0	incongruent_correct	correct	incongruent	1	2	468	cond003
105.0	1.0	congruent_correct	correct	congruent	1	1	568	cond001
107.5	1.0	congruent_correct	correct	congruent	1	1	405	cond001
110.0	1.0	incongruent_correct	correct	incongruent	1	2	482	cond003
112.5	1.0	incongruent_correct	correct	incongruent	1	2	472	cond003
120.0	1.0	incongruent_correct	correct	incongruent	1	2	589	cond003
122.5	1.0	congruent_correct	correct	congruent	1	1	402	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	382	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	379	cond001
135.0	1.0	incongruent_correct	correct	incongruent	1	2	528	cond003
137.5	1.0	congruent_correct	correct	congruent	1	1	380	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	393	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	606	cond003
145.0	1.0	congruent_correct	correct	congruent	1	1	387	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	520	cond003
150.0	1.0	congruent_correct	correct	congruent	1	1	452	cond001
