onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	congruent_correct	correct	congruent	1	1	497	cond001
0.0	0.0	congruent_incorrect	incorrect	congruent	1	1	497	cond002
2.5	1.0	congruent_correct	correct	congruent	1	1	446	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	580	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	448	cond003
15.0	1.0	incongruent_correct	correct	incongruent	1	2	556	cond003
17.5	1.0	incongruent_correct	correct	incongruent	1	2	407	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	479	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	363	cond001
30.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	409	cond004
32.5	1.0	congruent_correct	correct	congruent	1	1	486	cond001
35.0	1.0	incongruent_correct	correct	incongruent	1	2	715	cond003
37.5	1.0	congruent_correct	correct	congruent	1	1	512	cond001
40.0	1.0	congruent_correct	correct	congruent	1	1	725	cond001
42.5	1.0	incongruent_correct	correct	incongruent	1	2	600	cond003
45.0	1.0	incongruent_correct	correct	incongruent	1	2	493	cond003
47.5	1.0	incongruent_correct	correct	incongruent	1	2	658	cond003
50.0	1.0	incongruent_correct	correct	incongruent	1	2	614	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	954	cond003
60.0	1.0	congruent_correct	correct	congruent	1	1	656	cond001
62.5	1.0	congruent_correct	correct	congruent	1	1	397	cond001
65.0	1.0	congruent_correct	correct	congruent	1	1	346	cond001
67.5	1.0	congruent_correct	correct	congruent	1	1	399	cond001
75.0	1.0	congruent_correct	correct	congruent	1	1	477	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	393	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	398	cond001
82.5	1.0	incongruent_correct	correct	incongruent	1	2	466	cond003
85.0	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
87.5	1.0	congruent_correct	correct	congruent	1	1	388	cond001
90.0	1.0	incongruent_correct	correct	incongruent	1	2	465	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	389	cond001
95.0	1.0	congruent_correct	correct	congruent	1	1	361	cond001
97.5	1.0	incongruent_correct	correct	incongruent	1	2	410	cond003
100.0	1.0	congruent_correct	correct	congruent	1	1	404	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	488	cond003
105.0	1.0	incongruent_correct	correct	incongruent	1	2	444	cond003
107.5	1.0	incongruent_correct	correct	incongruent	1	2	473	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	407	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	370	cond001
120.0	1.0	congruent_correct	correct	congruent	1	1	528	cond001
122.5	1.0	congruent_correct	correct	congruent	1	1	404	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	417	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	382	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	386	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	512	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	364	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	473	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	406	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	513	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	576	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	406	cond001
155.0	1.0	incongruent_correct	correct	incongruent	1	2	474	cond003
157.5	1.0	incongruent_correct	correct	incongruent	1	2	438	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	539	cond003
162.5	1.0	incongruent_correct	correct	incongruent	1	2	472	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	453	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	417	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	606	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	418	cond003
175.0	1.0	congruent_correct	correct	congruent	1	1	512	cond001
177.5	1.0	congruent_correct	correct	congruent	1	1	404	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	561	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	382	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	403	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	536	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	484	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	418	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	430	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	506	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	584	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	516	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	401	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	463	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	499	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	384	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	405	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	378	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	372	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	344	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	477	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	417	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	398	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	434	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	447	cond001
260.0	1.0	incongruent_correct	correct	incongruent	1	2	525	cond003
262.5	1.0	congruent_correct	correct	congruent	1	1	457	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	624	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	493	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	457	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	429	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	492	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	504	cond003
290.0	1.0	congruent_correct	correct	congruent	1	1	374	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	465	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	381	cond003
