onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
0.0	0.0	incongruent_incorrect	incorrect	incongruent	1	2	495	cond004
2.5	1.0	incongruent_correct	correct	incongruent	1	2	451	cond003
5.0	1.0	congruent_incorrect	incorrect	congruent	0	1	464	cond002
7.5	1.0	congruent_correct	correct	congruent	1	1	452	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	489	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	494	cond003
20.0	1.0	incongruent_correct	correct	incongruent	1	2	662	cond003
22.5	1.0	incongruent_correct	correct	incongruent	1	2	409	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	541	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	465	cond001
30.0	1.0	congruent_correct	correct	congruent	1	1	414	cond001
32.5	1.0	congruent_correct	correct	congruent	1	1	651	cond001
45.0	1.0	congruent_correct	correct	congruent	1	1	617	cond001
47.5	1.0	congruent_correct	correct	congruent	1	1	495	cond001
50.0	1.0	incongruent_correct	correct	incongruent	1	2	482	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	448	cond003
55.0	1.0	congruent_correct	correct	congruent	1	1	780	cond001
57.5	1.0	incongruent_correct	correct	incongruent	1	2	641	cond003
65.0	1.0	congruent_correct	correct	congruent	1	1	720	cond001
67.5	1.0	incongruent_correct	correct	incongruent	1	2	594	cond003
70.0	1.0	incongruent_correct	correct	incongruent	1	2	505	cond003
72.5	1.0	incongruent_correct	correct	incongruent	1	2	469	cond003
75.0	1.0	congruent_correct	correct	congruent	1	1	618	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	470	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	402	cond001
82.5	1.0	congruent_correct	correct	congruent	1	1	496	cond001
85.0	1.0	congruent_correct	correct	congruent	1	1	469	cond001
87.5	1.0	incongruent_correct	correct	incongruent	1	2	514	cond003
90.0	1.0	incongruent_correct	correct	incongruent	1	2	615	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	579	cond001
95.0	1.0	incongruent_correct	correct	incongruent	1	2	496	cond003
97.5	1.0	incongruent_correct	correct	incongruent	1	2	476	cond003
100.0	1.0	incongruent_correct	correct	incongruent	1	2	416	cond003
102.5	1.0	incongruent_correct	correct	incongruent	1	2	508	cond003
105.0	1.0	congruent_correct	correct	congruent	1	1	425	cond001
107.5	1.0	congruent_correct	correct	congruent	1	1	519	cond001
110.0	1.0	incongruent_correct	correct	incongruent	1	2	579	cond003
112.5	1.0	incongruent_correct	correct	incongruent	1	2	400	cond003
120.0	1.0	incongruent_correct	correct	incongruent	1	2	462	cond003
122.5	1.0	congruent_correct	correct	congruent	1	1	531	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	536	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	468	cond001
135.0	1.0	incongruent_correct	correct	incongruent	1	2	474	cond003
