onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
110.0	1.0	incongruent_correct	correct	incongruent	1	2	571	cond003
112.5	1.0	incongruent_correct	correct	incongruent	1	2	407	cond003
120.0	1.0	incongruent_correct	correct	incongruent	1	2	830	cond003
122.5	1.0	congruent_correct	correct	congruent	1	1	458	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	711	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	396	cond001
135.0	1.0	incongruent_correct	correct	incongruent	1	2	723	cond003
137.5	1.0	congruent_correct	correct	congruent	1	1	454	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	364	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	575	cond003
145.0	1.0	congruent_correct	correct	congruent	1	1	581	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	442	cond003
150.0	1.0	congruent_correct	correct	congruent	1	1	597	cond001
152.5	1.0	congruent_correct	correct	congruent	1	1	515	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	527	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	852	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	456	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	596	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	723	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	449	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	404	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	641	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	719	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	316	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	568	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	581	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	538	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	431	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	460	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	720	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	469	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	857	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	959	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	548	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	536	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	468	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	481	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	1166	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	403	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	480	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	685	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	434	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	502	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	482	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	487	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	611	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	433	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	581	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	705	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	558	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	989	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	435	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	575	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	755	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	600	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	557	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	763	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	599	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	444	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	521	cond001
