onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	congruent_correct	correct	congruent	1	1	750	cond001
0.0	0.0	congruent_incorrect	incorrect	congruent	1	1	750	cond002
2.5	1.0	congruent_correct	correct	congruent	1	1	379	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	816	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	557	cond003
15.0	1.0	incongruent_correct	correct	incongruent	1	2	427	cond003
17.5	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	876	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	393	cond001
30.0	1.0	incongruent_correct	correct	incongruent	1	2	662	cond003
32.5	1.0	congruent_correct	correct	congruent	1	1	603	cond001
35.0	1.0	incongruent_correct	correct	incongruent	1	2	511	cond003
37.5	1.0	congruent_correct	correct	congruent	1	1	507	cond001
40.0	1.0	congruent_correct	correct	congruent	1	1	481	cond001
42.5	1.0	incongruent_correct	correct	incongruent	1	2	661	cond003
45.0	1.0	incongruent_correct	correct	incongruent	1	2	514	cond003
47.5	1.0	incongruent_correct	correct	incongruent	1	2	549	cond003
50.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	572	cond004
52.5	1.0	incongruent_correct	correct	incongruent	1	2	439	cond003
60.0	1.0	congruent_correct	correct	congruent	1	1	1117	cond001
62.5	1.0	congruent_correct	correct	congruent	1	1	426	cond001
65.0	1.0	congruent_correct	correct	congruent	1	1	503	cond001
67.5	1.0	congruent_correct	correct	congruent	1	1	523	cond001
75.0	1.0	congruent_correct	correct	congruent	1	1	617	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	574	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	570	cond001
82.5	1.0	incongruent_correct	correct	incongruent	1	2	448	cond003
85.0	1.0	incongruent_correct	correct	incongruent	1	2	516	cond003
87.5	1.0	congruent_correct	correct	congruent	1	1	585	cond001
90.0	1.0	incongruent_correct	correct	incongruent	1	2	630	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	867	cond001
95.0	1.0	congruent_correct	correct	congruent	1	1	439	cond001
97.5	1.0	incongruent_correct	correct	incongruent	1	2	1082	cond003
100.0	1.0	congruent_correct	correct	congruent	1	1	424	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	621	cond003
105.0	1.0	incongruent_correct	correct	incongruent	1	2	617	cond003
107.5	1.0	incongruent_correct	correct	incongruent	1	2	622	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	490	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	375	cond001
