onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
177.5	1.0	congruent_correct	correct	congruent	1	1	606	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	723	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	451	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	385	cond001
192.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	689	cond004
195.0	1.0	incongruent_correct	correct	incongruent	1	2	783	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	854	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	836	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	940	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	792	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	503	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	423	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	725	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	1114	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	497	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	568	cond001
232.5	1.0	congruent_incorrect	incorrect	congruent	0	1	806	cond002
235.0	1.0	incongruent_correct	correct	incongruent	1	2	709	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	868	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	699	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	562	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	848	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	735	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	558	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	757	cond001
260.0	1.0	incongruent_correct	correct	incongruent	1	2	1489	cond003
262.5	1.0	congruent_correct	correct	congruent	1	1	737	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	638	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	1204	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	500	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	666	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	879	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	599	cond003
290.0	1.0	congruent_correct	correct	congruent	1	1	677	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	668	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	794	cond003
297.5	1.0	incongruent_correct	correct	incongruent	1	2	690	cond003
