onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
95.0	1.0	incongruent_correct	correct	incongruent	1	2	924	cond003
97.5	1.0	incongruent_correct	correct	incongruent	1	2	754	cond003
100.0	1.0	incongruent_correct	correct	incongruent	1	2	617	cond003
102.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	0	cond004
105.0	1.0	congruent_correct	correct	congruent	1	1	1143	cond001
107.5	1.0	congruent_correct	correct	congruent	1	1	1014	cond001
110.0	1.0	incongruent_correct	correct	incongruent	1	2	908	cond003
112.5	1.0	incongruent_correct	correct	incongruent	1	2	756	cond003
120.0	1.0	incongruent_correct	correct	incongruent	1	2	1592	cond003
122.5	1.0	congruent_correct	correct	congruent	1	1	623	cond001
125.0	1.0	congruent_incorrect	incorrect	congruent	0	1	967	cond002
127.5	1.0	congruent_incorrect	incorrect	congruent	0	1	917	cond002
135.0	1.0	incongruent_correct	correct	incongruent	1	2	1122	cond003
137.5	1.0	congruent_correct	correct	congruent	1	1	641	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	456	cond001
142.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	902	cond004
145.0	1.0	congruent_correct	correct	congruent	1	1	605	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	557	cond003
150.0	1.0	congruent_correct	correct	congruent	1	1	835	cond001
152.5	1.0	congruent_correct	correct	congruent	1	1	522	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	464	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	560	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	622	cond003
162.5	1.0	congruent_incorrect	incorrect	congruent	0	1	549	cond002
170.0	1.0	incongruent_correct	correct	incongruent	1	2	1010	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	905	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	720	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	622	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	1155	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	834	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	585	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	768	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	663	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	614	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	516	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	563	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	562	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	785	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	662	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	701	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	540	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	610	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	753	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	624	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	727	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	414	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	612	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	971	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	642	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	505	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	487	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	967	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	701	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	748	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	1018	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	834	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	924	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	659	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	554	cond001
277.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	424	cond004
280.0	1.0	incongruent_correct	correct	incongruent	1	2	663	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	583	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	995	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	570	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	633	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	848	cond001
