onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
140.0	1.0	congruent_correct	correct	congruent	1	1	337	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	464	cond003
145.0	1.0	congruent_correct	correct	congruent	1	1	334	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	421	cond003
150.0	1.0	congruent_correct	correct	congruent	1	1	436	cond001
152.5	1.0	congruent_correct	correct	congruent	1	1	323	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	425	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	464	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	367	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	446	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	619	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	394	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	369	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	415	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	580	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	395	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	450	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	489	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	432	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	351	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	461	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	541	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	435	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	450	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	566	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	374	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	380	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	420	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	394	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	497	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	327	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	359	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	486	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	388	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	459	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	426	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	329	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	351	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	374	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	373	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	436	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	418	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	637	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	381	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	363	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	458	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	352	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	368	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	516	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	435	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	530	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	337	cond001
