onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	congruent_correct	correct	congruent	1	1	450	cond001
0.0	0.0	incongruent_incorrect	incorrect	congruent	1	1	450	cond004
2.5	1.0	congruent_correct	correct	congruent	1	1	439	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	572	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	482	cond003
15.0	1.0	incongruent_correct	correct	incongruent	1	2	518	cond003
17.5	1.0	incongruent_correct	correct	incongruent	1	2	402	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	609	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	453	cond001
30.0	1.0	incongruent_correct	correct	incongruent	1	2	515	cond003
32.5	1.0	congruent_correct	correct	congruent	1	1	574	cond001
35.0	1.0	incongruent_correct	correct	incongruent	1	2	483	cond003
37.5	1.0	congruent_correct	correct	congruent	1	1	415	cond001
40.0	1.0	congruent_correct	correct	congruent	1	1	461	cond001
42.5	1.0	incongruent_correct	correct	incongruent	1	2	513	cond003
45.0	1.0	incongruent_correct	correct	incongruent	1	2	485	cond003
47.5	1.0	incongruent_correct	correct	incongruent	1	2	483	cond003
50.0	1.0	incongruent_correct	correct	incongruent	1	2	502	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	747	cond003
60.0	1.0	congruent_correct	correct	congruent	1	1	570	cond001
62.5	1.0	congruent_correct	correct	congruent	1	1	462	cond001
65.0	1.0	congruent_correct	correct	congruent	1	1	436	cond001
67.5	1.0	congruent_correct	correct	congruent	1	1	395	cond001
75.0	1.0	congruent_correct	correct	congruent	1	1	541	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	466	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	542	cond001
82.5	1.0	incongruent_correct	correct	incongruent	1	2	619	cond003
85.0	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
87.5	1.0	congruent_correct	correct	congruent	1	1	484	cond001
90.0	1.0	incongruent_correct	correct	incongruent	1	2	521	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	605	cond001
95.0	1.0	congruent_correct	correct	congruent	1	1	514	cond001
97.5	1.0	incongruent_correct	correct	incongruent	1	2	439	cond003
100.0	1.0	congruent_correct	correct	congruent	1	1	443	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	520	cond003
105.0	1.0	incongruent_correct	correct	incongruent	1	2	491	cond003
107.5	1.0	incongruent_correct	correct	incongruent	1	2	416	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	349	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	499	cond001
120.0	1.0	congruent_correct	correct	congruent	1	1	631	cond001
122.5	1.0	congruent_correct	correct	congruent	1	1	388	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	432	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	404	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	505	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	494	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	371	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	519	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	475	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	552	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	534	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	402	cond001
155.0	1.0	incongruent_correct	correct	incongruent	1	2	527	cond003
157.5	1.0	incongruent_correct	correct	incongruent	1	2	411	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	496	cond003
162.5	1.0	incongruent_correct	correct	incongruent	1	2	403	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	425	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	478	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	483	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	519	cond003
175.0	1.0	congruent_incorrect	incorrect	congruent	0	1	540	cond002
177.5	1.0	congruent_correct	correct	congruent	1	1	696	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	711	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	522	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	519	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	476	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	505	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	470	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	474	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	441	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	638	cond003
