onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
227.5	1.0	congruent_correct	correct	congruent	1	1	371	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	394	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	328	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	463	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	414	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	397	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	428	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	426	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	378	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	408	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	319	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	437	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	373	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	527	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	318	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	357	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	379	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	451	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	417	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	398	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	406	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	420	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	363	cond001
