onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	congruent_correct	correct	congruent	1	1	437	cond001
0.0	0.0	congruent_incorrect	incorrect	congruent	1	1	437	cond002
2.5	1.0	congruent_correct	correct	congruent	1	1	363	cond001
10.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	392	cond004
12.5	1.0	incongruent_correct	correct	incongruent	1	2	376	cond003
15.0	1.0	incongruent_correct	correct	incongruent	1	2	390	cond003
17.5	1.0	incongruent_correct	correct	incongruent	1	2	389	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	449	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	353	cond001
30.0	1.0	incongruent_correct	correct	incongruent	1	2	424	cond003
32.5	1.0	congruent_correct	correct	congruent	1	1	462	cond001
35.0	1.0	incongruent_correct	correct	incongruent	1	2	390	cond003
37.5	1.0	congruent_correct	correct	congruent	1	1	364	cond001
40.0	1.0	congruent_correct	correct	congruent	1	1	435	cond001
42.5	1.0	incongruent_correct	correct	incongruent	1	2	377	cond003
45.0	1.0	incongruent_correct	correct	incongruent	1	2	369	cond003
47.5	1.0	incongruent_correct	correct	incongruent	1	2	303	cond003
50.0	1.0	incongruent_correct	correct	incongruent	1	2	422	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	373	cond003
60.0	1.0	congruent_correct	correct	congruent	1	1	497	cond001
62.5	1.0	congruent_correct	correct	congruent	1	1	385	cond001
65.0	1.0	congruent_correct	correct	congruent	1	1	431	cond001
67.5	1.0	congruent_correct	correct	congruent	1	1	438	cond001
75.0	1.0	congruent_correct	correct	congruent	1	1	507	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	482	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	393	cond001
82.5	1.0	incongruent_correct	correct	incongruent	1	2	457	cond003
85.0	1.0	incongruent_correct	correct	incongruent	1	2	407	cond003
87.5	1.0	congruent_correct	correct	congruent	1	1	397	cond001
90.0	1.0	incongruent_correct	correct	incongruent	1	2	492	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	411	cond001
95.0	1.0	congruent_correct	correct	congruent	1	1	370	cond001
97.5	1.0	incongruent_correct	correct	incongruent	1	2	488	cond003
100.0	1.0	congruent_correct	correct	congruent	1	1	415	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	479	cond003
105.0	1.0	incongruent_correct	correct	incongruent	1	2	413	cond003
107.5	1.0	incongruent_correct	correct	incongruent	1	2	420	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	442	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	418	cond001
120.0	1.0	congruent_correct	correct	congruent	1	1	478	cond001
122.5	1.0	congruent_correct	correct	congruent	1	1	317	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	349	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	339	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	354	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	520	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	416	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	454	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	405	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	507	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	808	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	424	cond001
155.0	1.0	incongruent_correct	correct	incongruent	1	2	414	cond003
157.5	1.0	incongruent_correct	correct	incongruent	1	2	462	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	516	cond003
162.5	1.0	incongruent_correct	correct	incongruent	1	2	371	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	481	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	361	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	384	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	382	cond003
