onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
135.0	1.0	incongruent_correct	correct	incongruent	1	2	564	cond003
137.5	1.0	congruent_correct	correct	congruent	1	1	364	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	429	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	531	cond003
145.0	1.0	congruent_correct	correct	congruent	1	1	431	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	413	cond003
150.0	1.0	congruent_correct	correct	congruent	1	1	384	cond001
152.5	1.0	congruent_correct	correct	congruent	1	1	332	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	400	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	558	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	395	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	440	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	613	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	417	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	374	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	419	cond003
185.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	393	cond004
187.5	1.0	incongruent_correct	correct	incongruent	1	2	389	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	370	cond003
192.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	375	cond004
195.0	1.0	congruent_correct	correct	congruent	1	1	420	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	409	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	414	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	403	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	422	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	555	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	434	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	493	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	403	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	455	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	436	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	400	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	485	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	299	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	383	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	419	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	481	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	516	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	288	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	461	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	378	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	415	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	460	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	368	cond001
270.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	455	cond004
272.5	1.0	congruent_correct	correct	congruent	1	1	588	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	593	cond001
277.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	389	cond004
280.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	393	cond004
282.5	1.0	congruent_correct	correct	congruent	1	1	734	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	628	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	569	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	461	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	354	cond001
