onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
172.5	1.0	congruent_correct	correct	congruent	1	1	454	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	548	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	443	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	639	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	383	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	422	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	404	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	436	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	370	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	345	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	447	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	463	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	581	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	530	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	410	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	384	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	487	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	349	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	709	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	579	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	434	cond001
235.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	433	cond004
237.5	1.0	congruent_correct	correct	congruent	1	1	536	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	519	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	333	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	412	cond001
247.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	331	cond004
250.0	1.0	congruent_correct	correct	congruent	1	1	618	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	416	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	567	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	695	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	592	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	368	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	470	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	477	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	525	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	411	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	584	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	567	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	454	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	572	cond001
