onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	congruent_correct	correct	congruent	1	1	509	cond001
2.5	1.0	congruent_correct	correct	congruent	1	1	417	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	503	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	419	cond003
15.0	1.0	incongruent_correct	correct	incongruent	1	2	376	cond003
17.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	421	cond004
25.0	1.0	congruent_correct	correct	congruent	1	1	459	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	351	cond001
30.0	1.0	incongruent_correct	correct	incongruent	1	2	340	cond003
32.5	1.0	congruent_correct	correct	congruent	1	1	448	cond001
35.0	1.0	incongruent_correct	correct	incongruent	1	2	621	cond003
37.5	1.0	congruent_correct	correct	congruent	1	1	386	cond001
40.0	1.0	congruent_correct	correct	congruent	1	1	414	cond001
42.5	1.0	incongruent_correct	correct	incongruent	1	2	427	cond003
45.0	1.0	incongruent_correct	correct	incongruent	1	2	344	cond003
47.5	1.0	incongruent_correct	correct	incongruent	1	2	605	cond003
50.0	1.0	incongruent_correct	correct	incongruent	1	2	385	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	438	cond003
60.0	1.0	congruent_incorrect	incorrect	congruent	0	1	483	cond002
62.5	1.0	congruent_correct	correct	congruent	1	1	504	cond001
65.0	1.0	congruent_correct	correct	congruent	1	1	372	cond001
67.5	1.0	congruent_correct	correct	congruent	1	1	412	cond001
75.0	1.0	congruent_correct	correct	congruent	1	1	585	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	444	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	424	cond001
82.5	1.0	incongruent_correct	correct	incongruent	1	2	406	cond003
85.0	1.0	incongruent_correct	correct	incongruent	1	2	426	cond003
87.5	1.0	congruent_correct	correct	congruent	1	1	423	cond001
90.0	1.0	incongruent_correct	correct	incongruent	1	2	420	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	459	cond001
95.0	1.0	congruent_correct	correct	congruent	1	1	463	cond001
97.5	1.0	incongruent_correct	correct	incongruent	1	2	384	cond003
100.0	1.0	congruent_correct	correct	congruent	1	1	454	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	364	cond003
105.0	1.0	incongruent_correct	correct	incongruent	1	2	407	cond003
107.5	1.0	incongruent_correct	correct	incongruent	1	2	316	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	385	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	286	cond001
120.0	1.0	congruent_correct	correct	congruent	1	1	531	cond001
