onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
137.5	1.0	congruent_correct	correct	congruent	1	1	471	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	540	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	952	cond003
145.0	1.0	congruent_correct	correct	congruent	1	1	773	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	601	cond003
150.0	1.0	congruent_correct	correct	congruent	1	1	863	cond001
152.5	1.0	congruent_correct	correct	congruent	1	1	451	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	536	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	581	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	592	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	678	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	531	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	384	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	772	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	576	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	591	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	771	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	746	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	494	cond003
195.0	1.0	congruent_incorrect	incorrect	congruent	0	1	564	cond002
197.5	1.0	congruent_correct	correct	congruent	1	1	518	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	467	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	735	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	684	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	601	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	775	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	739	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	648	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	709	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	610	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	991	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	801	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	872	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	675	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	585	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	581	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	642	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	463	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	691	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	872	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	494	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	649	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	519	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	893	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	825	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	687	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	547	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	617	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	660	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	883	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	567	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	675	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	616	cond001
