onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	congruent_correct	correct	congruent	1	1	453	cond001
0.0	0.0	congruent_incorrect	incorrect	congruent	1	1	453	cond002
2.5	1.0	congruent_correct	correct	congruent	1	1	421	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	786	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	672	cond003
15.0	1.0	incongruent_correct	correct	incongruent	1	2	576	cond003
17.5	1.0	incongruent_correct	correct	incongruent	1	2	462	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	579	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	770	cond001
30.0	1.0	incongruent_correct	correct	incongruent	1	2	545	cond003
32.5	1.0	congruent_correct	correct	congruent	1	1	552	cond001
35.0	1.0	incongruent_correct	correct	incongruent	1	2	519	cond003
37.5	1.0	congruent_correct	correct	congruent	1	1	718	cond001
40.0	1.0	congruent_correct	correct	congruent	1	1	468	cond001
42.5	1.0	incongruent_correct	correct	incongruent	1	2	531	cond003
45.0	1.0	incongruent_correct	correct	incongruent	1	2	602	cond003
47.5	1.0	incongruent_correct	correct	incongruent	1	2	577	cond003
50.0	1.0	incongruent_correct	correct	incongruent	1	2	527	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	502	cond003
60.0	1.0	congruent_correct	correct	congruent	1	1	722	cond001
62.5	1.0	congruent_correct	correct	congruent	1	1	458	cond001
65.0	1.0	congruent_correct	correct	congruent	1	1	393	cond001
67.5	1.0	congruent_correct	correct	congruent	1	1	472	cond001
75.0	1.0	congruent_correct	correct	congruent	1	1	605	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	460	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	443	cond001
82.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	385	cond004
85.0	1.0	incongruent_correct	correct	incongruent	1	2	904	cond003
87.5	1.0	congruent_correct	correct	congruent	1	1	575	cond001
90.0	1.0	incongruent_correct	correct	incongruent	1	2	638	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	660	cond001
95.0	1.0	congruent_correct	correct	congruent	1	1	651	cond001
97.5	1.0	incongruent_correct	correct	incongruent	1	2	602	cond003
100.0	1.0	congruent_correct	correct	congruent	1	1	449	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	512	cond003
105.0	1.0	incongruent_correct	correct	incongruent	1	2	590	cond003
107.5	1.0	incongruent_correct	correct	incongruent	1	2	558	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	660	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	627	cond001
120.0	1.0	congruent_correct	correct	congruent	1	1	687	cond001
122.5	1.0	congruent_correct	correct	congruent	1	1	591	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	565	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	541	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	739	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	690	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	601	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	608	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	407	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	557	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	602	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	537	cond001
155.0	1.0	incongruent_correct	correct	incongruent	1	2	552	cond003
157.5	1.0	incongruent_correct	correct	incongruent	1	2	678	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	574	cond003
162.5	1.0	incongruent_correct	correct	incongruent	1	2	652	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	459	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	515	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	585	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	536	cond003
175.0	1.0	congruent_correct	correct	congruent	1	1	790	cond001
177.5	1.0	congruent_correct	correct	congruent	1	1	438	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	650	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	513	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	384	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	567	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	501	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	532	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	460	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	690	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	599	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	462	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	405	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	499	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	616	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	439	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	606	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	414	cond001
235.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	412	cond004
237.5	1.0	congruent_correct	correct	congruent	1	1	603	cond001
