onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	incongruent_correct	correct	incongruent	1	2	632	cond003
0.0	0.0	incongruent_incorrect	incorrect	incongruent	1	2	632	cond004
2.5	1.0	incongruent_correct	correct	incongruent	1	2	407	cond003
5.0	1.0	congruent_correct	correct	congruent	1	1	510	cond001
7.5	1.0	congruent_correct	correct	congruent	1	1	516	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	459	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	498	cond003
20.0	1.0	incongruent_correct	correct	incongruent	1	2	855	cond003
22.5	1.0	incongruent_correct	correct	incongruent	1	2	350	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	573	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	380	cond001
30.0	1.0	congruent_correct	correct	congruent	1	1	426	cond001
32.5	1.0	congruent_correct	correct	congruent	1	1	457	cond001
45.0	1.0	congruent_correct	correct	congruent	1	1	611	cond001
47.5	1.0	congruent_correct	correct	congruent	1	1	531	cond001
50.0	1.0	incongruent_correct	correct	incongruent	1	2	545	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	512	cond003
55.0	1.0	congruent_correct	correct	congruent	1	1	536	cond001
57.5	1.0	incongruent_correct	correct	incongruent	1	2	438	cond003
65.0	1.0	congruent_correct	correct	congruent	1	1	651	cond001
67.5	1.0	incongruent_correct	correct	incongruent	1	2	490	cond003
70.0	1.0	incongruent_correct	correct	incongruent	1	2	513	cond003
72.5	1.0	incongruent_correct	correct	incongruent	1	2	431	cond003
75.0	1.0	congruent_correct	correct	congruent	1	1	591	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	453	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	964	cond001
82.5	1.0	congruent_correct	correct	congruent	1	1	378	cond001
85.0	1.0	congruent_correct	correct	congruent	1	1	530	cond001
87.5	1.0	incongruent_correct	correct	incongruent	1	2	496	cond003
90.0	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	502	cond001
95.0	1.0	incongruent_correct	correct	incongruent	1	2	389	cond003
97.5	1.0	incongruent_correct	correct	incongruent	1	2	468	cond003
100.0	1.0	incongruent_correct	correct	incongruent	1	2	354	cond003
102.5	1.0	incongruent_correct	correct	incongruent	1	2	633	cond003
105.0	1.0	congruent_correct	correct	congruent	1	1	408	cond001
107.5	1.0	congruent_correct	correct	congruent	1	1	479	cond001
110.0	1.0	incongruent_correct	correct	incongruent	1	2	477	cond003
112.5	1.0	incongruent_correct	correct	incongruent	1	2	549	cond003
120.0	1.0	incongruent_correct	correct	incongruent	1	2	497	cond003
122.5	1.0	congruent_correct	correct	congruent	1	1	408	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	407	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	366	cond001
135.0	1.0	incongruent_correct	correct	incongruent	1	2	459	cond003
137.5	1.0	congruent_correct	correct	congruent	1	1	466	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	409	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	375	cond003
145.0	1.0	congruent_correct	correct	congruent	1	1	390	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	437	cond003
150.0	1.0	congruent_incorrect	incorrect	congruent	0	1	444	cond002
152.5	1.0	congruent_correct	correct	congruent	1	1	522	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	450	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	441	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	471	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	494	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	754	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	498	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	472	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	472	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	620	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	427	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	482	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	585	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	472	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	551	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	510	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	420	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	451	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	386	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	631	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	429	cond003
220.0	1.0	congruent_incorrect	incorrect	congruent	0	1	501	cond002
222.5	1.0	incongruent_correct	correct	incongruent	1	2	483	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	474	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	504	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	600	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	591	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	605	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	477	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	515	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	626	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	528	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	504	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	566	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	517	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	515	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	491	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	749	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	564	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	539	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	674	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	529	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	631	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	924	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	547	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	386	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	832	cond001
