onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	congruent_correct	correct	congruent	1	1	788	cond001
0.0	0.0	congruent_incorrect	incorrect	congruent	1	1	788	cond002
0.0	0.0	incongruent_incorrect	incorrect	congruent	1	1	788	cond004
2.5	1.0	congruent_correct	correct	congruent	1	1	451	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	823	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	407	cond003
15.0	1.0	incongruent_correct	correct	incongruent	1	2	549	cond003
17.5	1.0	incongruent_correct	correct	incongruent	1	2	420	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	825	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	456	cond001
30.0	1.0	incongruent_correct	correct	incongruent	1	2	424	cond003
32.5	1.0	congruent_correct	correct	congruent	1	1	558	cond001
35.0	1.0	incongruent_correct	correct	incongruent	1	2	477	cond003
37.5	1.0	congruent_correct	correct	congruent	1	1	419	cond001
40.0	1.0	congruent_correct	correct	congruent	1	1	395	cond001
42.5	1.0	incongruent_correct	correct	incongruent	1	2	449	cond003
45.0	1.0	incongruent_correct	correct	incongruent	1	2	456	cond003
47.5	1.0	incongruent_correct	correct	incongruent	1	2	502	cond003
50.0	1.0	incongruent_correct	correct	incongruent	1	2	406	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	436	cond003
60.0	1.0	congruent_correct	correct	congruent	1	1	585	cond001
62.5	1.0	congruent_correct	correct	congruent	1	1	424	cond001
65.0	1.0	congruent_correct	correct	congruent	1	1	431	cond001
67.5	1.0	congruent_correct	correct	congruent	1	1	366	cond001
75.0	1.0	congruent_correct	correct	congruent	1	1	578	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	370	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	520	cond001
82.5	1.0	incongruent_correct	correct	incongruent	1	2	568	cond003
85.0	1.0	incongruent_correct	correct	incongruent	1	2	446	cond003
87.5	1.0	congruent_correct	correct	congruent	1	1	517	cond001
90.0	1.0	incongruent_correct	correct	incongruent	1	2	491	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	515	cond001
95.0	1.0	congruent_correct	correct	congruent	1	1	537	cond001
97.5	1.0	incongruent_correct	correct	incongruent	1	2	496	cond003
100.0	1.0	congruent_correct	correct	congruent	1	1	647	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	518	cond003
105.0	1.0	incongruent_correct	correct	incongruent	1	2	429	cond003
107.5	1.0	incongruent_correct	correct	incongruent	1	2	531	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	507	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	513	cond001
120.0	1.0	congruent_correct	correct	congruent	1	1	598	cond001
122.5	1.0	congruent_correct	correct	congruent	1	1	389	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	628	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	354	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	417	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	624	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	479	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	518	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	500	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	468	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	560	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	624	cond001
155.0	1.0	incongruent_correct	correct	incongruent	1	2	518	cond003
157.5	1.0	incongruent_correct	correct	incongruent	1	2	469	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	459	cond003
162.5	1.0	incongruent_correct	correct	incongruent	1	2	395	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	481	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	392	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	431	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	446	cond003
175.0	1.0	congruent_correct	correct	congruent	1	1	589	cond001
