onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
100.0	1.0	congruent_correct	correct	congruent	1	1	413	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	432	cond003
105.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	389	cond004
107.5	1.0	incongruent_correct	correct	incongruent	1	2	544	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	359	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	417	cond001
120.0	1.0	congruent_correct	correct	congruent	1	1	496	cond001
122.5	1.0	congruent_correct	correct	congruent	1	1	389	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	490	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	366	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	354	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	439	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	420	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	553	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	494	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	378	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	576	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	429	cond001
155.0	1.0	incongruent_correct	correct	incongruent	1	2	521	cond003
157.5	1.0	incongruent_correct	correct	incongruent	1	2	471	cond003
160.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	371	cond004
162.5	1.0	incongruent_correct	correct	incongruent	1	2	567	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	491	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	432	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	502	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	394	cond003
175.0	1.0	congruent_correct	correct	congruent	1	1	398	cond001
177.5	1.0	congruent_correct	correct	congruent	1	1	363	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	658	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	462	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	379	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	574	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	580	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	424	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	445	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	426	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	559	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	397	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	354	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	407	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	419	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	392	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	453	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	377	cond001
235.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	342	cond004
237.5	1.0	congruent_correct	correct	congruent	1	1	451	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	416	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	516	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	497	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	502	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	363	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	410	cond001
260.0	1.0	incongruent_correct	correct	incongruent	1	2	468	cond003
262.5	1.0	congruent_correct	correct	congruent	1	1	393	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	567	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	459	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	553	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	526	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	492	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	480	cond003
290.0	1.0	congruent_correct	correct	congruent	1	1	381	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	450	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	558	cond003
297.5	1.0	incongruent_correct	correct	incongruent	1	2	364	cond003
