onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
92.5	1.0	congruent_incorrect	incorrect	congruent	0	1	436	cond002
95.0	1.0	incongruent_correct	correct	incongruent	1	2	528	cond003
97.5	1.0	incongruent_correct	correct	incongruent	1	2	389	cond003
100.0	1.0	incongruent_correct	correct	incongruent	1	2	386	cond003
102.5	1.0	incongruent_correct	correct	incongruent	1	2	502	cond003
105.0	1.0	congruent_correct	correct	congruent	1	1	723	cond001
107.5	1.0	congruent_correct	correct	congruent	1	1	487	cond001
110.0	1.0	incongruent_correct	correct	incongruent	1	2	573	cond003
112.5	1.0	incongruent_correct	correct	incongruent	1	2	585	cond003
120.0	1.0	incongruent_correct	correct	incongruent	1	2	535	cond003
122.5	1.0	congruent_correct	correct	congruent	1	1	796	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	544	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	445	cond001
135.0	1.0	incongruent_correct	correct	incongruent	1	2	530	cond003
137.5	1.0	congruent_correct	correct	congruent	1	1	560	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	453	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	497	cond003
145.0	1.0	congruent_correct	correct	congruent	1	1	399	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	490	cond003
150.0	1.0	congruent_correct	correct	congruent	1	1	430	cond001
152.5	1.0	congruent_correct	correct	congruent	1	1	491	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	328	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	476	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	529	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	502	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	511	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	633	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	566	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	458	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	439	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	617	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	449	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	438	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	595	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	320	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	435	cond001
202.5	1.0	incongruent_incorrect	incorrect	incongruent	0	2	249	cond004
205.0	1.0	incongruent_correct	correct	incongruent	1	2	582	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	387	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	488	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	453	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	329	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	482	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	392	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	420	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	465	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	478	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	571	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	527	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	444	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	353	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	469	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	425	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	518	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	522	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	422	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	506	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	493	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	568	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	508	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	465	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	391	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	500	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	448	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	437	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	513	cond001
