onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
0.0	1.0	congruent_correct	correct	congruent	1	1	478	cond001
0.0	0.0	congruent_incorrect	incorrect	congruent	1	1	478	cond002
2.5	1.0	congruent_correct	correct	congruent	1	1	346	cond001
10.0	1.0	incongruent_correct	correct	incongruent	1	2	537	cond003
12.5	1.0	incongruent_correct	correct	incongruent	1	2	486	cond003
15.0	1.0	incongruent_correct	correct	incongruent	1	2	483	cond003
17.5	1.0	incongruent_correct	correct	incongruent	1	2	373	cond003
25.0	1.0	congruent_correct	correct	congruent	1	1	492	cond001
27.5	1.0	congruent_correct	correct	congruent	1	1	393	cond001
30.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	366	cond004
32.5	1.0	congruent_correct	correct	congruent	1	1	547	cond001
35.0	1.0	incongruent_correct	correct	incongruent	1	2	632	cond003
37.5	1.0	congruent_correct	correct	congruent	1	1	403	cond001
40.0	1.0	congruent_correct	correct	congruent	1	1	448	cond001
42.5	1.0	incongruent_correct	correct	incongruent	1	2	447	cond003
45.0	1.0	incongruent_correct	correct	incongruent	1	2	426	cond003
47.5	1.0	incongruent_correct	correct	incongruent	1	2	471	cond003
50.0	1.0	incongruent_correct	correct	incongruent	1	2	604	cond003
52.5	1.0	incongruent_correct	correct	incongruent	1	2	464	cond003
60.0	1.0	congruent_correct	correct	congruent	1	1	511	cond001
62.5	1.0	congruent_correct	correct	congruent	1	1	442	cond001
65.0	1.0	congruent_correct	correct	congruent	1	1	351	cond001
67.5	1.0	congruent_correct	correct	congruent	1	1	364	cond001
75.0	1.0	congruent_correct	correct	congruent	1	1	451	cond001
77.5	1.0	congruent_correct	correct	congruent	1	1	431	cond001
80.0	1.0	congruent_correct	correct	congruent	1	1	356	cond001
82.5	1.0	incongruent_correct	correct	incongruent	1	2	518	cond003
85.0	1.0	incongruent_correct	correct	incongruent	1	2	476	cond003
87.5	1.0	congruent_correct	correct	congruent	1	1	465	cond001
90.0	1.0	incongruent_correct	correct	incongruent	1	2	517	cond003
92.5	1.0	congruent_correct	correct	congruent	1	1	466	cond001
95.0	1.0	congruent_correct	correct	congruent	1	1	453	cond001
97.5	1.0	incongruent_correct	correct	incongruent	1	2	548	cond003
100.0	1.0	congruent_correct	correct	congruent	1	1	504	cond001
102.5	1.0	incongruent_correct	correct	incongruent	1	2	484	cond003
105.0	1.0	incongruent_correct	correct	incongruent	1	2	417	cond003
107.5	1.0	incongruent_correct	correct	incongruent	1	2	462	cond003
110.0	1.0	congruent_correct	correct	congruent	1	1	491	cond001
112.5	1.0	congruent_correct	correct	congruent	1	1	384	cond001
120.0	1.0	congruent_correct	correct	congruent	1	1	470	cond001
122.5	1.0	congruent_correct	correct	congruent	1	1	371	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	448	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	428	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	473	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	541	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	426	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	462	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	412	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	536	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	558	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	450	cond001
155.0	1.0	incongruent_correct	correct	incongruent	1	2	479	cond003
157.5	1.0	incongruent_correct	correct	incongruent	1	2	612	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	424	cond003
162.5	1.0	incongruent_correct	correct	incongruent	1	2	437	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	417	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	422	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	427	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	518	cond003
175.0	1.0	congruent_correct	correct	congruent	1	1	421	cond001
177.5	1.0	congruent_correct	correct	congruent	1	1	418	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	501	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	484	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	392	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	444	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	426	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	430	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	402	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	375	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	469	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	443	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	617	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	527	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	490	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	486	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	419	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	408	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	492	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	609	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	429	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	474	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	543	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	484	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	510	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	492	cond001
260.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	475	cond004
262.5	1.0	congruent_correct	correct	congruent	1	1	519	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	678	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	435	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	510	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	404	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	482	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	502	cond003
290.0	1.0	congruent_correct	correct	congruent	1	1	451	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	551	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	460	cond003
297.5	1.0	incongruent_correct	correct	incongruent	1	2	448	cond003
