onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
207.5	1.0	incongruent_correct	correct	incongruent	1	2	653	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	914	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	654	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	700	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	744	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	852	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	778	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	630	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	738	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	702	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	709	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	625	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	764	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	461	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	1015	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	827	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	720	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	837	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	616	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	920	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	637	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	1233	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	1143	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	668	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	1184	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	814	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	802	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	719	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	627	cond001
