onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
150.0	1.0	congruent_correct	correct	congruent	1	1	559	cond001
152.5	1.0	congruent_correct	correct	congruent	1	1	451	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	458	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	565	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	514	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	470	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	669	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	466	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	518	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	537	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	560	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	508	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	480	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	445	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	675	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	503	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	484	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	475	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	533	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	474	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	583	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	476	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	713	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	590	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	442	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	479	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	525	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	465	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	534	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	466	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	630	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	443	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	416	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	525	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	432	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	462	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	690	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	462	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	630	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	444	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	439	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	517	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	513	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	437	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	546	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	568	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	486	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	561	cond001
